agency,city,state,legacy_ntd_id,ntd_id,organization_type,reporter_type,primary_uza__population,agency_voms,mode,tos,mode_voms,fare_revenues_per_unlinked_passenger_trip,fare_revenues_per_total_operating_expense_(recovery_ratio),cost_per__hour,passengers_per_hour,cost_per_passenger,cost_per_passenger_mile,fare_revenues_earned,total_operating_expenses,unlinked_passenger_trips,vehicle_revenue_hours,passenger_miles,vehicle_revenue_miles,any_data_questionable?,year,uace_code,uza_name,primary_uza_population,cost_per_hour
Blackfeet Nation Transit Department,Browning,MT,8T01,88152,Tribe,Reduced Reporter,0.0,6.0,DR,DO,6.0,0.1,0.01,132.26,10.8,12.26,0.0,3290.0,410007.0,33445.0,3100.0,0.0,68093.0,No,2019,,,,
Wabash County Transit,WABASH,IN,5R02-030,5R02-50441,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,DR,DO,6.0,1.02,0.04,48.21,2.1,23.43,0.0,24450.0,563393.0,24045.0,11687.0,0.0,162738.0,No,2019,,,,
Interurban Transit Authority,Douglas,MI,5R03-038,5R03-50495,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,DR,DO,6.0,0.79,0.07,67.89,5.6,12.11,0.0,55125.0,848544.0,70079.0,12499.0,0.0,156842.0,No,2019,,,,
Nemaha County Transit,Seneca,KS,7R02-009,7R02-70213,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,1.2,0.09,65.46,4.9,13.37,0.0,27020.0,300087.0,22438.0,4584.0,0.0,93808.0,No,2019,,,,
Talbot County Transit,Talbotton,GA,4R03-046,4R03-41104,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,2.02,0.06,36.25,1.1,32.29,0.0,23138.0,369188.0,11434.0,10185.0,0.0,179736.0,No,2019,,,,
Chase County,Imperial,NE,7R04-009,7R04-70128,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,0.47,0.07,35.62,5.1,7.01,0.0,14058.0,207977.0,29663.0,5839.0,0.0,74383.0,No,2019,,,,
Haralson County Transit,Buchanan,GA,4R03-084,4R03-41085,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,1.28,0.05,29.97,1.1,27.51,0.0,8909.0,191539.0,6963.0,6392.0,0.0,95232.0,No,2019,,,,
Red River Council on Aging,Coushatta,LA,6R02-019,6R02-60154,Area Agency on Aging,Rural Reporter,0.0,6.0,DR,DO,6.0,0.78,0.04,56.98,2.9,19.66,0.0,9210.0,232688.0,11833.0,4084.0,0.0,88121.0,No,2019,,,,
Devils Lake Transit  (Senior Meals & Services),Devils Lake,ND,8R03-040,8R03-80122,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,DR,DO,6.0,1.54,0.12,40.95,3.1,13.02,0.0,40970.0,346606.0,26628.0,8464.0,0.0,53204.0,No,2019,,,,
Pike Area Transit System,Troy,AL,4R01-030,4R01-41129,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,0.91,0.05,43.36,2.4,18.24,0.0,24507.0,490132.0,26873.0,11304.0,0.0,249856.0,No,2019,,,,
Fulton County,Lewistown,IL,5R01-031,5R01-50304,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,0.44,0.03,115.5,6.8,17.08,0.0,11302.0,437512.0,25619.0,3788.0,0.0,76481.0,No,2019,,,,
Greenville Transit,Greenville,MI,5R03-033,5R03-50404,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,2.09,0.19,38.94,3.5,11.11,0.0,60999.0,323851.0,29142.0,8317.0,0.0,81084.0,No,2019,,,,
Iosco Transit Corporation,East Tawas,MI,5R03-041,5R03-50217,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,2.62,0.16,57.75,3.6,16.1,0.0,78567.0,481946.0,29932.0,8345.0,0.0,169166.0,No,2019,,,,
Valley County Transit,Glasgow,MT,8R02-006,8R02-80183,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,0.82,0.07,44.34,3.9,11.45,0.0,49750.0,693677.0,60605.0,15646.0,0.0,128495.0,No,2019,,,,
Southeast Missouri State University,Cape Girardeau,MO,7050,70050,University,Reduced Reporter,52900.0,6.0,MB,DO,6.0,0.0,0.0,30.84,33.0,0.93,0.0,0.0,304872.0,326278.0,9885.0,0.0,108475.0,No,2019,,,,
Calaveras Transit Agency,San Andreas,CA,,9R02-99442,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,MB,PT,6.0,2.58,0.08,99.62,3.3,30.62,0.0,100263.0,1187855.0,38789.0,11924.0,0.0,314493.0,No,2019,,,,
"Liberty Place, Inc.",Whitehall,MT,8R02-042,8R02-80144,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,6.0,0.06,0.01,131.08,17.6,7.45,0.0,1185.0,147332.0,19773.0,1124.0,0.0,26454.0,No,2019,,,,
St Martin Council on Aging,Breaux Bridge,LA,6R02-022,6R02-60195,Area Agency on Aging,Rural Reporter,0.0,6.0,DR,DO,6.0,0.9,0.05,31.68,1.8,17.36,0.0,8821.0,169422.0,9761.0,5348.0,0.0,97408.0,No,2019,,,,
"Community Coordinated Transportation System, dba: River Cities Public Transit",Pierre,SD,,80298,Private-Non-Profit Corporation,Reduced Reporter,156777.0,6.0,DR,DO,6.0,7.4,0.7,49.45,4.7,10.56,0.0,299084.0,427230.0,40442.0,8640.0,0.0,72279.0,No,2019,,,,
Adrian Dial-A-Ride,Adrian,MI,5R03-002,5R03-50323,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,6.0,1.23,0.18,37.26,5.3,7.0,0.0,74487.0,422296.0,60350.0,11334.0,0.0,106493.0,No,2019,,,,
"Borough of Pottstown, dba: Pottstown Area Rapid Transit ",Pottstown,PA,3077,30077,"City, County or Local Government Unit or Department of Transportation",Full Reporter,107682.0,6.0,MB,PT,5.0,1.41,0.16,104.8,11.7,8.92,7.8,315674.0,1995531.0,223639.0,19041.0,255834.0,260365.0,No,2019,,,,
Transylvania County,Brevard,NC,4R06-047,4R06-41115,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,5.0,0.19,0.01,40.24,3.1,12.89,0.0,4610.0,309287.0,24003.0,7686.0,0.0,111212.0,No,2019,,,,
Municipality of Comerio,Comerio,PR,1R05-003,4R09-41182,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,DO,5.0,0.0,0.0,29.79,9.5,3.14,0.0,0.0,125567.0,40001.0,4215.0,0.0,34332.0,No,2019,,,,
"City of Niles , dba: Niles Dial-A-Ride Transportation",Niles,MI,5038,50038,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,278165.0,6.0,DR,DO,5.0,0.99,0.06,62.42,3.6,17.12,0.0,27308.0,473591.0,27666.0,7587.0,0.0,99941.0,No,2019,,,,
City of Arvin,Arvin,CA,9R02-056,9R02-91027,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,DO,5.0,0.73,0.08,90.04,10.4,8.68,0.0,56201.0,667167.0,76843.0,7410.0,0.0,120610.0,No,2019,,,,
Special Mobility Services,Portland,OR,0R03-024,0R03-00386,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,MB,DO,5.0,2.08,0.04,83.18,1.7,48.89,0.0,19976.0,469553.0,9605.0,5645.0,0.0,147334.0,No,2019,,,,
Minnesota River Valley Transit,St Peter,MN,,5R04-55325,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,DR,DO,5.0,1.62,0.18,60.3,6.6,9.14,0.0,118484.0,669778.0,73260.0,11107.0,0.0,104479.0,No,2019,,,,
City of Cottage Grove,Cottage Grove,OR,0R02-049,0R02-00290,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,5.0,3.38,0.07,48.05,1.1,45.2,0.0,23117.0,309333.0,6844.0,6438.0,0.0,69665.0,No,2019,,,,
"Town of Warwick , dba: Warwick Dial A Bus",Warwick,NY,2214,20214,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,423566.0,6.0,DR,DO,5.0,1.37,0.04,91.18,2.7,33.95,0.0,25161.0,624549.0,18396.0,6850.0,0.0,92045.0,No,2019,,,,
"City of Glens Falls , dba: Greater Glens Falls Transit",Queensbury,NY,2120,20120,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,65443.0,6.0,MB,DO,5.0,0.85,0.16,84.92,15.5,5.48,0.0,249210.0,1603291.0,292800.0,18880.0,0.0,334180.0,No,2019,,,,
City of Cudahy,Cudahy,CA,,90262,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,6.0,DT,PT,5.0,0.5,0.05,71.89,6.6,10.83,0.0,4752.0,102944.0,9503.0,1432.0,0.0,21369.0,No,2019,,,,
Municipality of Coamo,Coamo,PR,,4R09-44942,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,DO,5.0,0.0,0.0,66.03,1.1,59.64,0.0,0.0,73958.0,1240.0,1120.0,0.0,21050.0,No,2019,,,,
Schuyler County,Watkins Glen,NY,2R02-073,2R02-20945,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,PT,5.0,0.65,0.03,56.45,2.7,21.12,0.0,17983.0,581284.0,27518.0,10297.0,0.0,205238.0,No,2019,,,,
City of Marion,Marion,IN,5R02-027,5R02-50485,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,DO,5.0,0.0,0.0,95.97,20.3,4.73,0.0,0.0,1185247.0,250750.0,12350.0,0.0,202973.0,No,2019,,,,
Washington County Commissioners,Marietta,OH,3098,5R05-55324,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,PT,5.0,0.52,0.03,47.19,2.4,19.34,0.0,8003.0,296951.0,15352.0,6293.0,0.0,91785.0,No,2019,,,,
Confederated Tribes and Bands of The Yakama Nation,Toppenish,WA,0T03,00111,Tribe,Reduced Reporter,0.0,6.0,MB,DO,4.0,0.0,0.0,67.95,4.6,14.84,0.0,0.0,399132.0,26891.0,5874.0,0.0,158847.0,No,2019,,,,
Madera County,Madera,CA,9R02-062,9R02-91005,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,CB,PT,4.0,1.75,0.09,71.58,3.7,19.6,0.0,47238.0,529362.0,27010.0,7395.0,0.0,214648.0,No,2019,,,,
"City of Sierra Vista, dba: Vista Transit",Sierra Vista,AZ,9239,90239,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,52745.0,6.0,MB,DO,4.0,0.61,0.11,70.25,12.7,5.52,0.0,85761.0,776358.0,140746.0,11052.0,0.0,133492.0,No,2019,,,,
Plaquemines Parish Government,Belle Chasse,LA,6127,60127,"City, County or Local Government Unit or Department of Transportation",Full Reporter,899703.0,6.0,DR,DO,4.0,0.0,0.0,116.84,2.3,51.35,1.3,0.0,568552.0,11073.0,4866.0,437054.0,101055.0,No,2019,,,,
City of Hobbs,Hobbs,NM,6R03-005,6R03-60190,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,DO,4.0,0.62,0.04,78.32,5.6,14.0,0.0,33248.0,750921.0,53651.0,9588.0,0.0,129098.0,No,2019,,,,
City of Maywood,Maywood,CA,,90284,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,6.0,DR,PT,4.0,1.0,0.03,130.67,4.0,32.8,0.0,6193.0,202411.0,6171.0,1549.0,0.0,24921.0,No,2019,,,,
Municipality of Cayey,Cayey,PR,4122,40122,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,6.0,MB,DO,4.0,0.0,0.0,29.15,12.4,2.34,0.0,0.0,88630.0,37846.0,3040.0,0.0,26724.0,No,2019,,,,
"City of Pine Bluff, dba: Pine Bluff Transit",Pine Bluff,AR,6034,60034,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,53495.0,6.0,MB,DO,4.0,0.74,0.05,70.19,4.9,14.4,0.0,38874.0,758687.0,52672.0,10809.0,0.0,151227.0,No,2019,,,,
Municipality of Fajardo,Fajardo,PR,4164,40164,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,85225.0,6.0,DR,DO,4.0,0.0,0.0,50.79,5.3,9.64,0.0,0.0,141400.0,14668.0,2784.0,0.0,28555.0,No,2019,,,,
Lower Columbia Community Action Council,Longview,WA,0R03-004,0R03-00368,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,DR,DO,4.0,0.0,0.0,43.18,0.5,83.8,0.0,0.0,77768.0,928.0,1801.0,0.0,42300.0,No,2019,,,,
City of Pendleton,Pendleton,OR,0R02-010,0R02-00359,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,4.0,0.89,0.11,28.11,3.5,8.15,0.0,39862.0,364365.0,44732.0,12963.0,0.0,104866.0,No,2019,,,,
CIty of Dinuba,Dinuba,CA,9R02-060,9R02-91040,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,PT,4.0,0.61,0.07,69.0,7.5,9.22,0.0,57146.0,868601.0,94201.0,12588.0,0.0,190135.0,No,2019,,,,
Crow Tribe of Indians,Crow Agency,MT,8T14,88188,Tribe,Reduced Reporter,0.0,6.0,MB,DO,4.0,0.9,0.01,93.45,1.2,80.85,0.0,5103.0,456890.0,5651.0,4889.0,0.0,177971.0,No,2019,,,,
City of Platteville,Platteville,WI,5R06-030,5R06-50431,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,PT,3.0,0.07,0.02,37.63,9.0,4.17,0.0,4336.0,263338.0,63099.0,6998.0,0.0,89011.0,No,2019,,,,
Belknap-Merrimack CAP/Concord Area Transit,Concord,NH,1R04-005,1R04-10161,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,DR,DO,3.0,1.09,0.05,35.07,1.6,21.97,0.0,7943.0,160197.0,7291.0,4568.0,0.0,59398.0,No,2019,,,,
SMART Transit,Lewiston,ID,0R01-007,0R01-00347,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,DR,DO,3.0,0.19,0.01,90.37,4.0,22.47,0.0,2295.0,273287.0,12163.0,3024.0,0.0,28995.0,No,2019,,,,
City of Bell Gardens,Bell Gardens,CA,,90253,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,6.0,MB,PT,3.0,0.31,0.07,59.92,13.9,4.32,0.0,40179.0,566208.0,131018.0,9450.0,0.0,98467.0,No,2019,,,,
City of Platteville,Platteville,WI,5R06-030,5R06-50431,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,3.0,2.82,0.28,29.46,2.9,10.06,0.0,107079.0,381985.0,37981.0,12968.0,0.0,123156.0,No,2019,,,,
Town of Truckee,Truckee,CA,9R02-054,9R02-91101,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,PT,3.0,0.0,0.0,128.02,5.1,24.91,0.0,0.0,424759.0,17055.0,3318.0,0.0,59099.0,No,2019,,,,
Belknap-Merrimack CAP/Concord Area Transit,Concord,NH,1R04-005,1R04-10161,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,MB,DO,3.0,0.92,0.1,84.01,9.1,9.24,0.0,68922.0,693912.0,75112.0,8260.0,0.0,129089.0,No,2019,,,,
SMART Transit,Lewiston,ID,0R01-007,0R01-00347,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,MB,DO,3.0,0.0,0.0,81.17,28.4,2.86,0.0,0.0,552911.0,193275.0,6812.0,0.0,68427.0,No,2019,,,,
City of Bell Gardens,Bell Gardens,CA,,90253,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,6.0,DR,PT,3.0,0.47,0.03,75.29,5.4,13.92,0.0,15233.0,450936.0,32402.0,5989.0,0.0,48214.0,No,2019,,,,
Town of Truckee,Truckee,CA,9R02-054,9R02-91101,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,3.0,0.35,0.01,122.21,2.1,56.99,0.0,2522.0,408659.0,7171.0,3344.0,0.0,44734.0,No,2019,,,,
"San Miguel Authority for Regional Transportation, dba: SMART",Telluride,CO,,8R01-88294,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,CB,PT,3.0,0.26,0.03,47.28,5.7,8.36,0.0,10622.0,340430.0,40741.0,7201.0,0.0,341675.0,No,2019,,,,
SNTC-Mesquite,Laughlin,NV,9R04-037,9R04-91107,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,MB,DO,3.0,1.11,0.15,60.58,8.4,7.25,0.0,62864.0,411902.0,56853.0,6799.0,0.0,124677.0,No,2019,,,,
Lower Columbia Community Action Council,Longview,WA,0R03-004,0R03-00368,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,CB,DO,2.0,2.05,0.11,92.65,4.9,18.86,0.0,35463.0,326203.0,17297.0,3521.0,0.0,122260.0,No,2019,,,,
City of Maywood,Maywood,CA,,90284,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,6.0,MB,PT,2.0,0.0,0.0,70.83,36.2,1.96,0.0,0.0,199312.0,101853.0,2814.0,0.0,32141.0,No,2019,,,,
Municipality of Dorado,Dorado,PR,4198,40198,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,6.0,MB,DO,2.0,0.0,0.0,26.55,5.8,4.59,0.0,0.0,64303.0,14002.0,2422.0,0.0,28350.0,No,2019,,,,
Municipality of Fajardo,Fajardo,PR,4164,40164,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,85225.0,6.0,MB,DO,2.0,0.0,0.0,47.16,20.8,2.27,0.0,0.0,126209.0,55680.0,2676.0,0.0,16420.0,No,2019,,,,
CIty of Dinuba,Dinuba,CA,9R02-060,9R02-91040,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,2.0,1.03,0.21,37.02,7.5,4.96,0.0,18046.0,86956.0,17517.0,2349.0,0.0,19137.0,No,2019,,,,
Confederated Tribes and Bands of The Yakama Nation,Toppenish,WA,0T03,00111,Tribe,Reduced Reporter,0.0,6.0,DR,DO,2.0,0.0,0.0,42.46,3.7,11.62,0.0,0.0,9553.0,822.0,225.0,0.0,5961.0,No,2019,,,,
Crow Tribe of Indians,Crow Agency,MT,8T14,88188,Tribe,Reduced Reporter,0.0,6.0,DR,DO,2.0,3.19,0.01,87.31,0.3,297.58,0.0,313.0,29163.0,98.0,334.0,0.0,10612.0,No,2019,,,,
City of Pendleton,Pendleton,OR,0R02-010,0R02-00359,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,PT,2.0,0.1,0.01,31.84,1.8,17.85,0.0,390.0,68465.0,3836.0,2150.0,0.0,23687.0,No,2019,,,,
"San Miguel Authority for Regional Transportation, dba: SMART",Telluride,CO,,8R01-88294,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,CB,DO,2.0,2.54,2.11,4.77,4.0,1.2,0.0,12307.0,5824.0,4838.0,1222.0,0.0,50118.0,No,2019,,,,
SNTC-Mesquite,Laughlin,NV,9R04-037,9R04-91107,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,DR,DO,2.0,1.38,0.07,41.39,2.2,18.81,0.0,6333.0,86628.0,4605.0,2093.0,0.0,20287.0,No,2019,,,,
Municipality of Dorado,Dorado,PR,4198,40198,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,6.0,DR,DO,2.0,0.0,0.0,189.01,7.7,24.48,0.0,0.0,74660.0,3050.0,395.0,0.0,9539.0,No,2019,,,,
City of Hobbs,Hobbs,NM,6R03-005,6R03-60190,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,2.0,0.77,0.06,33.19,2.7,12.16,0.0,3069.0,48755.0,4010.0,1469.0,0.0,20414.0,No,2019,,,,
Madera County,Madera,CA,9R02-062,9R02-91005,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,2.0,1.92,0.06,69.23,2.2,31.51,0.0,8357.0,136998.0,4348.0,1979.0,0.0,30748.0,No,2019,,,,
Municipality of Dorado,Dorado,PR,4198,40198,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,6.0,MB,PT,2.0,0.0,0.0,27.08,9.4,2.87,0.0,0.0,151316.0,52679.0,5588.0,0.0,58611.0,No,2019,,,,
Plaquemines Parish Government,Belle Chasse,LA,6127,60127,"City, County or Local Government Unit or Department of Transportation",Full Reporter,899703.0,6.0,FB,DO,2.0,0.41,0.08,294.39,59.3,4.97,9.94,297726.0,3567765.0,718059.0,12119.0,359030.0,21334.0,No,2019,,,,
"City of Sierra Vista, dba: Vista Transit",Sierra Vista,AZ,9239,90239,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,52745.0,6.0,DR,DO,2.0,2.12,0.07,181.32,5.7,31.83,0.0,11695.0,175885.0,5525.0,970.0,0.0,18617.0,No,2019,,,,
Municipality of Cayey,Cayey,PR,4122,40122,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,6.0,DR,DO,2.0,0.0,0.0,96.7,2.6,37.9,0.0,0.0,77164.0,2036.0,798.0,0.0,8624.0,No,2019,,,,
"City of Pine Bluff, dba: Pine Bluff Transit",Pine Bluff,AR,6034,60034,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,53495.0,6.0,DR,DO,2.0,2.0,0.16,18.36,1.5,12.15,0.0,15801.0,96000.0,7900.0,5229.0,0.0,53607.0,No,2019,,,,
Schuyler County,Watkins Glen,NY,2R02-073,2R02-20945,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,1.0,4.0,0.09,141.92,3.3,42.84,0.0,2544.0,27248.0,636.0,192.0,0.0,5351.0,No,2019,,,,
Municipality of Coamo,Coamo,PR,,4R09-44942,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,1.0,0.0,0.0,60.53,0.9,67.37,0.0,0.0,7748.0,115.0,128.0,0.0,1175.0,No,2019,,,,
City of Marion,Marion,IN,5R02-027,5R02-50485,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,1.0,0.0,0.0,51.77,3.0,17.41,0.0,0.0,122068.0,7010.0,2358.0,0.0,21938.0,No,2019,,,,
City of Cudahy,Cudahy,CA,,90262,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,6.0,MB,PT,1.0,0.0,0.0,53.5,28.2,1.89,0.0,0.0,180179.0,95114.0,3368.0,0.0,34209.0,No,2019,,,,
Washington County Commissioners,Marietta,OH,3098,5R05-55324,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,PT,1.0,0.38,0.01,49.51,1.2,41.1,0.0,1180.0,126258.0,3072.0,2550.0,0.0,14435.0,No,2019,,,,
"Borough of Pottstown, dba: Pottstown Area Rapid Transit ",Pottstown,PA,3077,30077,"City, County or Local Government Unit or Department of Transportation",Full Reporter,107682.0,6.0,DR,PT,1.0,4.5,0.13,69.31,1.9,35.94,12.2,25264.0,201768.0,5614.0,2911.0,16539.0,15394.0,No,2019,,,,
Municipality of Comerio,Comerio,PR,1R05-003,4R09-41182,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,1.0,0.0,0.0,28.24,2.0,13.92,0.0,0.0,21945.0,1576.0,777.0,0.0,3505.0,No,2019,,,,
"San Miguel Authority for Regional Transportation, dba: SMART",Telluride,CO,,8R01-88294,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,MB,PT,1.0,0.0,0.0,78.19,7.2,10.9,0.0,0.0,354738.0,32557.0,4537.0,0.0,93992.0,No,2019,,,,
City of Arvin,Arvin,CA,9R02-056,9R02-91027,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DR,DO,1.0,0.78,0.04,83.65,3.9,21.33,0.0,6051.0,165292.0,7750.0,1976.0,0.0,10929.0,No,2019,,,,
Special Mobility Services,Portland,OR,0R03-024,0R03-00386,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,DR,DO,1.0,0.91,0.02,70.0,1.4,51.76,0.0,2279.0,129709.0,2506.0,1853.0,0.0,17297.0,No,2019,,,,
Transylvania County,Brevard,NC,4R06-047,4R06-41115,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,DT,PT,1.0,0.0,0.0,67.72,3.1,21.73,0.0,0.0,53361.0,2456.0,788.0,0.0,16313.0,No,2019,,,,
"City of Niles , dba: Niles Dial-A-Ride Transportation",Niles,MI,5038,50038,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,278165.0,6.0,MB,DO,1.0,0.87,0.06,63.62,4.2,15.15,0.0,6406.0,111089.0,7332.0,1746.0,0.0,21046.0,No,2019,,,,
Minnesota River Valley Transit,St Peter,MN,,5R04-55325,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,MB,DO,1.0,1.59,0.04,64.72,1.7,38.85,0.0,5648.0,137912.0,3550.0,2131.0,0.0,43012.0,No,2019,,,,
"City of Glens Falls , dba: Greater Glens Falls Transit",Queensbury,NY,2120,20120,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,65443.0,6.0,DR,DO,1.0,2.0,0.03,76.31,1.3,60.68,0.0,4988.0,151101.0,2490.0,1980.0,0.0,14660.0,No,2019,,,,
SNTC-Mesquite,Laughlin,NV,9R04-037,9R04-91107,Private-Non-Profit Corporation,Rural Reporter,0.0,6.0,CB,DO,1.0,6.9,0.08,166.75,1.8,90.19,0.0,11664.0,152413.0,1690.0,914.0,0.0,18124.0,No,2019,,,,
City of Cottage Grove,Cottage Grove,OR,0R02-049,0R02-00290,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,MB,PT,1.0,1.0,0.05,48.4,2.5,19.38,0.0,1716.0,33108.0,1708.0,684.0,0.0,5781.0,No,2019,,,,
